price,total_sqft,location,area_type,size,availability,bath,balcony,society,SwimmingPool,ShoppingMall,School,CarParking,Hospital
3881000,1466,Guduvancheri,Built-up  Area,3 BHK,14-Nov,3,9,,9,9,9,9,9
3881000,790,Perumbakkam,Super built-up  Area,3 BHK,Ready To Move,2,9,,9,9,9,9,9
2781000,721,Ambattur,Plot  Area,5 Bedroom,Ready To Move,2,9,,9,9,9,9,9
4610000,721,Ambattur,Super built-up  Area,3 BHK,19-Nov,2,9,,9,9,9,9,9
3475000,618,Kovur,Plot  Area,5 Bedroom,Ready To Move,1,9,,9,9,9,9,9
3934000,913,Kovur,Built-up  Area,3 BHK,Ready To Move,2,9,,9,9,9,9,9
9643000,931,Selaiyur,Super built-up  Area,2 BHK,18-May,2,9,,9,9,9,9,9
6618000,622,Korattur,Super built-up  Area,3 BHK,19-Mar,2,9,,9,9,9,9,9
9165000,1691,Korattur,Super built-up  Area,2 BHK,17-Dec,3,9,,9,9,9,9,9
5004000,1138,Korattur,Super built-up  Area,3 BHK,19-Dec,2,9,,9,9,9,9,9
6700000,1222,Thoraipakkam OMR,Super built-up  Area,3 BHK,Ready To Move,2,9,,9,9,9,9,9
3244000,1044,Kelambakkam,Plot  Area,2 Bedroom,Ready To Move,2,9,,9,9,9,9,9
7336000,1123,Porur,Super built-up  Area,5 BHK,Ready To Move,2,9,,9,9,9,9,9
7213000,721,Ambattur,Built-up  Area,7 Bedroom,Ready To Move,2,9,,9,9,9,9,9
12000000,1310,Madipakkam,Super built-up  Area,3 BHK,19-Jun,2,9,,9,9,9,9,9
11100000,1173,Perungudi,Super built-up  Area,2 BHK,Ready To Move,2,9,,9,9,9,9,9
9165000,1613,Thoraipakkam OMR,Built-up  Area,2 BHK,Ready To Move,3,9,,9,9,9,9,9
5004000,1493,Thoraipakkam OMR,Super built-up  Area,2 BHK,Ready To Move,2,9,,9,9,9,9,9
3965999,1222,Thoraipakkam OMR,Super built-up  Area,3 BHK,Ready To Move,2,9,,9,9,9,9,9
16100000,1044,Kelambakkam,Plot  Area,5 Bedroom,Ready To Move,2,9,,9,9,9,9,9
14300000,1044,Kelambakkam,Super built-up  Area,1 BHK,21-Dec,2,9,,9,9,9,9,9
3499000,2153,Thoraipakkam OMR,Super built-up  Area,2 BHK,Ready To Move,4,9,,9,9,9,9,9
6767000,1912,Thoraipakkam OMR,Super built-up  Area,2 BHK,17-Dec,3,9,,9,9,9,9,9
5045000,828,Selaiyur,Super built-up  Area,3 BHK,20-Dec,2,9,,9,9,9,9,9
6659999,1340,Kovur,Built-up  Area,3 BHK,Ready To Move,3,9,,9,9,9,9,9
5060000,869,Kilkattalai,Super built-up  Area,3 BHK,18-Apr,2,9,,9,9,9,9,9
6312000,1110,Kilkattalai,Super built-up  Area,2 BHK,Ready To Move,3,9,,9,9,9,9,9
5325000,920,Kilkattalai,Super built-up  Area,2 BHK,Ready To Move,2,9,,9,9,9,9,9
5325000,1052,Kilkattalai,Plot  Area,4 Bedroom,Ready To Move,2,9,,9,9,9,9,9
4794000,945,Kilkattalai,Super built-up  Area,2 BHK,Ready To Move,2,9,,9,9,9,9,9
3790999,945,Kilkattalai,Super built-up  Area,2 BHK,Ready To Move,2,9,,9,9,9,9,9
3244000,1262,Kelambakkam,Plot  Area,3 Bedroom,Ready To Move,3,9,,9,9,9,9,9
4400000,998,Kelambakkam,Super built-up  Area,2 BHK,Ready To Move,2,9,,9,9,9,9,9
5737000,721,Ambattur,Super built-up  Area,2 BHK,18-Jun,2,9,,9,9,9,9,9
4383000,1100,Sithalapakkam,Super built-up  Area,2 BHK,Ready To Move,3,9,,9,9,9,9,9
5405000,927,Ambattur,Super built-up  Area,3 BHK,Ready To Move,2,9,,9,9,9,9,9
4233000,974,Medavakkam,Super built-up  Area,3 BHK,Ready To Move,2,9,,9,9,9,9,9
4795000,1150,Medavakkam,Super built-up  Area,3 BHK,Ready To Move,3,9,,9,9,9,9,9
4085000,882,Medavakkam,Super built-up  Area,5 BHK,Ready To Move,2,9,,9,9,9,9,9
4124000,999,Medavakkam,Super built-up  Area,3 BHK,Ready To Move,2,9,,9,9,9,9,9
5389000,817,Medavakkam,Super built-up  Area,2 BHK,Ready To Move,2,9,,9,9,9,9,9
5295000,887,Medavakkam,Plot  Area,1 Bedroom,Ready To Move,2,9,,9,9,9,9,9
5562000,1159,Medavakkam,Super built-up  Area,2 BHK,Ready To Move,2,9,,9,9,9,9,9
2788000,929,Medavakkam,Super built-up  Area,2 BHK,Ready To Move,2,9,,9,9,9,9,9
2788000,1181,Medavakkam,Super built-up  Area,3 BHK,Ready To Move,3,9,,9,9,9,9,9
5335000,464,Medavakkam,Super built-up  Area,2 BHK,Ready To Move,1,9,,9,9,9,9,9
5334000,464,Medavakkam,Super built-up  Area,3 BHK,Ready To Move,1,9,,9,9,9,9,9
5334000,970,Kilkattalai,Plot  Area,3 Bedroom,18-Feb,2,9,,9,9,9,9,9
3800000,970,Kilkattalai,Super built-up  Area,2 BHK,Ready To Move,2,9,,9,9,9,9,9
6800000,970,Kilkattalai,Super built-up  Area,4 BHK,Ready To Move,2,9,,9,9,9,9,9
5300000,790,Perumbakkam,Super built-up  Area,3 BHK,Ready To Move,2,9,,9,9,9,9,9
3892000,1153,Iyappanthangal,Plot  Area,4 Bedroom,19-Dec,2,9,,9,9,9,9,9
11000000,830,Kovilambakkam,Super built-up  Area,3 BHK,Ready To Move,1,9,,9,9,9,9,9
14500000,857,Padur,Super built-up  Area,3 BHK,Ready To Move,1,9,,9,9,9,9,9
3013000,1200,Thiruvanmiyur,Built-up  Area,2 BHK,Ready To Move,3,9,,9,9,9,9,9
3129000,1700,Thoraipakkam,Super built-up  Area,2 BHK,Ready To Move,3,9,,9,9,9,9,9
3153000,861,Guduvancheri,Super built-up  Area,3 BHK,18-Jul,2,9,,9,9,9,9,9
3500000,894,Guduvancheri,Plot  Area,5 Bedroom,Ready To Move,2,9,,9,9,9,9,9
3500000,901,Guduvancheri,Super built-up  Area,2 BHK,Ready To Move,2,9,,9,9,9,9,9
4791000,1000,Guduvancheri,Super built-up  Area,2 BHK,18-Feb,2,9,,9,9,9,9,9
3536000,1000,Guduvancheri,Super built-up  Area,2 BHK,Ready To Move,2,9,,9,9,9,9,9
2118000,848,Sembakkam,Plot  Area,5 Bedroom,Ready To Move,2,9,,9,9,9,9,9
3150000,943,Selaiyur,Super built-up  Area,3 BHK,Ready To Move,2,9,,9,9,9,9,9
2988000,565,Selaiyur,Super built-up  Area,3 BHK,18-May,1,9,,9,9,9,9,9
6720000,840,Selaiyur,Built-up  Area,2 BHK,18-Jul,2,9,,9,9,9,9,9
4513000,797,Selaiyur,Super built-up  Area,2 BHK,Ready To Move,2,9,,9,9,9,9,9
3490999,1120,Chromepet,Plot  Area,6 Bedroom,Ready To Move,3,9,,9,9,9,9,9
3285000,868,Chromepet,Super built-up  Area,2 BHK,Ready To Move,2,9,,9,9,9,9,9
16500000,930,Selaiyur,Super built-up  Area,3 BHK,Ready To Move,2,9,,9,9,9,9,9
4829000,876,Selaiyur,Plot  Area,8 Bedroom,Ready To Move,2,9,,9,9,9,9,9
16500000,1610,Thiruverkadu,Super built-up  Area,10 BHK,Ready To Move,3,9,,9,9,9,9,9
8200000,1271,Vengambakkam,Plot  Area,5 Bedroom,Ready To Move,3,9,,9,9,9,9,9
24200000,2691,Pallikaranai,Super built-up  Area,3 BHK,Ready To Move,4,9,,9,9,9,9,9
24600000,1255,Pallikaranai,Super built-up  Area,2 BHK,Ready To Move,2,9,,9,9,9,9,9
23300000,1938,Thiruvanmiyur,Super built-up  Area,3 BHK,Ready To Move,3,9,,9,9,9,9,9
17800000,1970,Thiruvanmiyur,Built-up  Area,3 BHK,Ready To Move,3,9,,9,9,9,9,9
22799999,1871,Thiruvanmiyur,Built-up  Area,2 BHK,Ready To Move,3,9,,9,9,9,9,9
16500000,1431,Thiruvanmiyur,Super built-up  Area,2 BHK,22-Jun,2,9,,9,9,9,9,9
4829000,1831,Thiruvanmiyur,Super built-up  Area,3 BHK,Ready To Move,3,9,,9,9,9,9,9
3188000,1610,Thiruverkadu,Plot  Area,6 Bedroom,Ready To Move,3,9,,9,9,9,9,9
2572000,1271,Vengambakkam,Super built-up  Area,2 BHK,Ready To Move,3,9,,9,9,9,9,9
6655000,839,Vengambakkam,Super built-up  Area,3 BHK,Ready To Move,2,9,,9,9,9,9,9
5050000,677,Vengambakkam,Built-up  Area,2 BHK,Ready To Move,1,9,,9,9,9,9,9
4605000,1331,Selaiyur,Super built-up  Area,4 BHK,Ready To Move,3,9,,9,9,9,9,9
2650000,970,Selaiyur,Super built-up  Area,3 BHK,18-Dec,2,9,,9,9,9,9,9
6096000,881,Selaiyur,Super built-up  Area,4 BHK,Ready To Move,2,9,,9,9,9,9,9
5108000,531,Selaiyur,Super built-up  Area,2 BHK,Ready To Move,1,9,,9,9,9,9,9
4810000,1183,Madambakkam,Plot  Area,3 Bedroom,Ready To Move,3,9,,9,9,9,9,9
4469000,961,Madambakkam,Built-up  Area,3 BHK,Ready To Move,2,9,,9,9,9,9,9
4963000,900,Madambakkam,Super built-up  Area,3 BHK,Ready To Move,2,9,,9,9,9,9,9
4728000,851,Madambakkam,Super built-up  Area,2 BHK,Ready To Move,2,9,,9,9,9,9,9
3719000,1201,Madambakkam,Super built-up  Area,4 BHK,18-Apr,3,9,,9,9,9,9,9
6884999,1139,Madambakkam,Super built-up  Area,2 BHK,Ready To Move,3,9,,9,9,9,9,9
6258000,864,Madambakkam,Super built-up  Area,3 BHK,Ready To Move,2,9,,9,9,9,9,9
5076000,1275,Rajakilpakkam,Super built-up  Area,2 BHK,Ready To Move,3,9,,9,9,9,9,9
4692000,1159,Rajakilpakkam,Plot  Area,4 Bedroom,Ready To Move,3,9,,9,9,9,9,9
4325000,940,Rajakilpakkam,Built-up  Area,4 BHK,Ready To Move,2,9,,9,9,9,9,9
6385000,869,Rajakilpakkam,Plot  Area,5 Bedroom,Ready To Move,2,9,,9,9,9,9,9
6011000,801,Rajakilpakkam,Plot  Area,4 Bedroom,Ready To Move,2,9,,9,9,9,9,9
6011000,1161,Sembakkam,Super built-up  Area,3 BHK,Ready To Move,3,9,,9,9,9,9,9
5027000,1093,Sembakkam,Built-up  Area,3 Bedroom,Ready To Move,3,9,,9,9,9,9,9
5027000,1093,Sembakkam,Super built-up  Area,2 BHK,Ready To Move,3,9,,9,9,9,9,9
3667000,931,Sembakkam,Super built-up  Area,3 BHK,Ready To Move,2,9,,9,9,9,9,9
3021000,931,Sembakkam,Super built-up  Area,2 BHK,Ready To Move,2,9,,9,9,9,9,9
2382000,965,Madambakkam,Super built-up  Area,2 BHK,Ready To Move,2,9,,9,9,9,9,9
3700000,795,Madambakkam,Super built-up  Area,3 BHK,21-Dec,2,9,,9,9,9,9,9
3650000,627,Agaramthen,Super built-up  Area,2 BHK,18-Nov,1,9,,9,9,9,9,9
3600000,850,Avadi,Super built-up  Area,3 BHK,Ready To Move,2,9,,9,9,9,9,9
42699999,850,Avadi,Super built-up  Area,4 BHK,17-Dec,2,9,,9,9,9,9,9
39800000,850,Avadi,Super built-up  Area,2 BHK,Ready To Move,2,9,,9,9,9,9,9
3650000,3055,Egmore,Super built-up  Area,2 BHK,Ready To Move,4,9,,9,9,9,9,9
3600000,2655,Egmore,Super built-up  Area,2 BHK,Ready To Move,4,9,,9,9,9,9,9
42699999,850,Avadi,Super built-up  Area,3 BHK,Ready To Move,2,9,,9,9,9,9,9
39800000,850,Avadi,Super built-up  Area,3 BHK,Ready To Move,2,9,,9,9,9,9,9
29600000,3055,Egmore,Super built-up  Area,5 BHK,Ready To Move,4,9,,9,9,9,9,9
21200000,2655,Egmore,Super built-up  Area,2 BHK,Ready To Move,4,9,,9,9,9,9,9
42600000,1975,Egmore,Super built-up  Area,3 BHK,19-Dec,3,9,,9,9,9,9,9
18500000,1415,Egmore,Super built-up  Area,2 BHK,Ready To Move,3,9,,9,9,9,9,9
38300000,2840,Egmore,Super built-up  Area,3 BHK,Ready To Move,4,9,,9,9,9,9,9
24900000,1325,Egmore,Super built-up  Area,3 BHK,Ready To Move,2,9,,9,9,9,9,9
56100000,2555,Egmore,Super built-up  Area,3 BHK,Ready To Move,4,9,,9,9,9,9,9
52600000,1660,Egmore,Super built-up  Area,3 BHK,Ready To Move,3,9,,9,9,9,9,9
75700000,2610,Raja Annamalai Puram,Super built-up  Area,3 BHK,19-Mar,3,9,,9,9,9,9,9
48400000,2450,Raja Annamalai Puram,Super built-up  Area,3 BHK,Ready To Move,3,9,,9,9,9,9,9
51600000,3225,Raja Annamalai Puram,Super built-up  Area,3 BHK,Ready To Move,4,9,,9,9,9,9,9
47300000,2255,Raja Annamalai Puram,Plot  Area,4 Bedroom,Ready To Move,3,9,,9,9,9,9,9
16700000,2400,Raja Annamalai Puram,Super built-up  Area,1 BHK,Ready To Move,3,9,,9,9,9,9,9
18200000,2200,Raja Annamalai Puram,Plot  Area,3 Bedroom,Ready To Move,3,9,,9,9,9,9,9
17900000,2226,Korattur,Built-up  Area,4 Bedroom,Ready To Move,3,9,,9,9,9,9,9
9764000,2436,Korattur,Plot  Area,3 Bedroom,Ready To Move,3,9,,9,9,9,9,9
6200000,2392,Korattur,Super built-up  Area,4 BHK,Ready To Move,3,9,,9,9,9,9,9
18100000,1336,Korattur,Plot  Area,4 Bedroom,Ready To Move,3,9,,9,9,9,9,9
6400000,708,Thoraipakkam OMR,Super built-up  Area,3 BHK,Ready To Move,2,9,,9,9,9,9,9
16100000,1720,Thoraipakkam OMR,Super built-up  Area,3 BHK,Ready To Move,3,9,,9,9,9,9,9
16700000,734,Thoraipakkam OMR,Built-up  Area,2 BHK,Ready To Move,2,9,,9,9,9,9,9
13400000,1576,Thoraipakkam OMR,Super built-up  Area,3 BHK,21-Dec,2,9,,9,9,9,9,9
3490999,1636,Thoraipakkam OMR,Super built-up  Area,3 BHK,Ready To Move,2,9,,9,9,9,9,9
3285000,1296,Thoraipakkam OMR,Plot  Area,4 Bedroom,Ready To Move,2,9,,9,9,9,9,9
3619000,930,Selaiyur,Plot  Area,4 Bedroom,Ready To Move,2,9,,9,9,9,9,9
2835000,876,Selaiyur,Built-up  Area,3 BHK,Ready To Move,2,9,,9,9,9,9,9
8500000,742,Madambakkam,Built-up  Area,2 BHK,Ready To Move,2,9,,9,9,9,9,9
3415000,654,Madambakkam,Super built-up  Area,3 BHK,Ready To Move,1,9,,9,9,9,9,9
3500000,1620,Madipakkam,Super built-up  Area,2 BHK,Ready To Move,3,9,,9,9,9,9,9
7500000,833,Sithalapakkam,Super built-up  Area,4 BHK,Ready To Move,2,9,,9,9,9,9,9
4438000,545,Keelma Nagar,Super built-up  Area,1 BHK,Ready To Move,1,9,,9,9,9,9,9
4114000,1000,Velachery,Super built-up  Area,2 BHK,Ready To Move,2,9,,9,9,9,9,9
4114000,822,Medavakkam,Plot  Area,4 Bedroom,Ready To Move,2,9,,9,9,9,9,9
3618000,763,Medavakkam,Super built-up  Area,2 BHK,18-Aug,2,9,,9,9,9,9,9
7441000,763,Medavakkam,Super built-up  Area,4 BHK,22-May,2,9,,9,9,9,9,9
7441000,670,Medavakkam,Built-up  Area,3 BHK,Ready To Move,1,9,,9,9,9,9,9
6647000,1378,Madipakkam,Super built-up  Area,3 BHK,Ready To Move,3,9,,9,9,9,9,9
6296000,1378,Madipakkam,Super built-up  Area,2 BHK,Ready To Move,3,9,,9,9,9,9,9
5783000,1231,Madipakkam,Super built-up  Area,3 BHK,Ready To Move,3,9,,9,9,9,9,9
5157000,1166,Madipakkam,Built-up  Area,3 BHK,Ready To Move,2,9,,9,9,9,9,9
4860000,1071,Madipakkam,Super built-up  Area,5 BHK,Ready To Move,2,9,,9,9,9,9,9
4676000,955,Madipakkam,Super built-up  Area,2 BHK,Ready To Move,2,9,,9,9,9,9,9
4692000,900,Madipakkam,Built-up  Area,3 BHK,Ready To Move,2,9,,9,9,9,9,9
4692000,866,Madipakkam,Super built-up  Area,3 BHK,Ready To Move,2,9,,9,9,9,9,9
4240000,1173,Perumbakkam,Super built-up  Area,3 BHK,Ready To Move,3,9,,9,9,9,9,9
5781000,1173,Perumbakkam,Super built-up  Area,3 BHK,18-Apr,3,9,,9,9,9,9,9
5273000,1060,Vengaivasal,Super built-up  Area,3 BHK,17-Jul,3,9,,9,9,9,9,9
4700000,1230,Pallikaranai,Super built-up  Area,2 BHK,Ready To Move,3,9,,9,9,9,9,9
4535000,1122,Pallikaranai,Super built-up  Area,3 BHK,Ready To Move,3,9,,9,9,9,9,9
4186999,1000,Pallikaranai,Super built-up  Area,1 BHK,18-Aug,2,9,,9,9,9,9,9
3904999,965,Pallikaranai,Super built-up  Area,3 BHK,Ready To Move,2,9,,9,9,9,9,9
4331000,891,Pallikaranai,Plot  Area,7 Bedroom,Ready To Move,2,9,,9,9,9,9,9
7559999,831,Pallikaranai,Super built-up  Area,2 BHK,Ready To Move,2,9,,9,9,9,9,9
7128000,833,Kovilambakkam,Super built-up  Area,3 BHK,Ready To Move,2,9,,9,9,9,9,9
6318000,1400,Medavakkam,Super built-up  Area,2 BHK,Ready To Move,3,9,,9,9,9,9,9
5508000,1320,Medavakkam,Built-up  Area,4 Bedroom,Ready To Move,3,9,,9,9,9,9,9
5335000,1170,Medavakkam,Super built-up  Area,3 BHK,Ready To Move,3,9,,9,9,9,9,9
4822000,1020,Medavakkam,Built-up  Area,3 BHK,Ready To Move,3,9,,9,9,9,9,9
5872000,988,Medavakkam,Super built-up  Area,3 BHK,Ready To Move,2,9,,9,9,9,9,9
5482000,893,Medavakkam,Built-up  Area,2 BHK,20-Dec,2,9,,9,9,9,9,9
5017000,1263,Sunnambu Kolathur S Kolathur,Super built-up  Area,3 BHK,Ready To Move,3,9,,9,9,9,9,9
3864000,1179,Sunnambu Kolathur S Kolathur,Super built-up  Area,2 BHK,Ready To Move,3,9,,9,9,9,9,9
3332000,1079,Sunnambu Kolathur S Kolathur,Built-up  Area,2 BHK,Ready To Move,3,9,,9,9,9,9,9
4580000,966,Perumbakkam,Super built-up  Area,2 BHK,Ready To Move,2,9,,9,9,9,9,9
2188000,833,Vengaivasal,Super built-up  Area,2 BHK,18-Apr,2,9,,9,9,9,9,9
4491000,985,Sunnambu Kolathur S Kolathur,Super built-up  Area,3 BHK,Ready To Move,2,9,,9,9,9,9,9
5372000,522,Perumbakkam,Super built-up  Area,3 BHK,Ready To Move,1,9,,9,9,9,9,9
4143000,966,Sunnambu Kolathur S Kolathur,Super built-up  Area,4 BHK,Ready To Move,2,9,,9,9,9,9,9
4840000,1221,Medavakkam,Super built-up  Area,2 BHK,Ready To Move,3,9,,9,9,9,9,9
4589000,891,Sunnambu Kolathur S Kolathur,Super built-up  Area,2 BHK,18-Apr,2,9,,9,9,9,9,9
4003000,1100,Medavakkam,Super built-up  Area,3 BHK,21-Feb,3,9,,9,9,9,9,9
4331000,1043,Medavakkam,Built-up  Area,7 Bedroom,Ready To Move,2,9,,9,9,9,9,9
4061000,861,Sunnambu Kolathur S Kolathur,Super built-up  Area,2 BHK,21-Dec,2,9,,9,9,9,9,9
3744000,833,Kovilambakkam,Built-up  Area,3 BHK,Ready To Move,2,9,,9,9,9,9,9
3392000,923,Medavakkam,Built-up  Area,3 BHK,Ready To Move,2,9,,9,9,9,9,9
2952000,851,Medavakkam,Super built-up  Area,2 BHK,18-Sep,2,9,,9,9,9,9,9
2503000,771,Medavakkam,Super built-up  Area,2 BHK,18-Dec,2,9,,9,9,9,9,9
5145000,671,Medavakkam,Super built-up  Area,3 BHK,Ready To Move,2,9,,9,9,9,9,9
4918000,569,Medavakkam,Super built-up  Area,2 BHK,18-May,1,9,,9,9,9,9,9
4481000,1225,Nanmangalam,Super built-up  Area,2 BHK,18-May,3,9,,9,9,9,9,9
4136999,1171,Nanmangalam,Plot  Area,4 Bedroom,19-Dec,3,9,,9,9,9,9,9
3876000,1067,Nanmangalam,Built-up  Area,3 BHK,Ready To Move,3,9,,9,9,9,9,9
3636999,985,Nanmangalam,Super built-up  Area,2 BHK,Ready To Move,2,9,,9,9,9,9,9
3313000,923,Nanmangalam,Plot  Area,6 Bedroom,Ready To Move,2,9,,9,9,9,9,9
2352000,866,Nanmangalam,Built-up  Area,1 BHK,18-Jun,2,9,,9,9,9,9,9
6139000,789,Nanmangalam,Built-up  Area,2 BHK,Ready To Move,2,9,,9,9,9,9,9
7051000,560,Nanmangalam,Super built-up  Area,2 BHK,19-Aug,1,9,,9,9,9,9,9
5327000,1253,Korattur,Built-up  Area,2 BHK,Ready To Move,2,9,,9,9,9,9,9
4000000,1439,Korattur,Built-up  Area,5 Bedroom,Ready To Move,3,9,,9,9,9,9,9
4200000,943,Medavakkam,Built-up  Area,3 BHK,Ready To Move,2,9,,9,9,9,9,9
31500000,935,Avadi,Super built-up  Area,2 BHK,Ready To Move,2,9,,9,9,9,9,9
3415000,910,Gerugambakkam,Super built-up  Area,3 BHK,Ready To Move,2,9,,9,9,9,9,9
3152000,1850,Egmore,Super built-up  Area,3 BHK,Ready To Move,3,9,,9,9,9,9,9
3152000,833,Sithalapakkam,Super built-up  Area,3 BHK,19-Mar,2,9,,9,9,9,9,9
4784000,769,Sithalapakkam,Super built-up  Area,2 BHK,20-Dec,2,9,,9,9,9,9,9
4784000,769,Sithalapakkam,Plot  Area,5 Bedroom,Ready To Move,2,9,,9,9,9,9,9
4784000,920,Kovilambakkam,Plot  Area,2 Bedroom,18-Sep,2,9,,9,9,9,9,9
4784000,920,Kovilambakkam,Built-up  Area,3 BHK,Ready To Move,2,9,,9,9,9,9,9
4784000,920,Kovilambakkam,Super built-up  Area,2 BHK,Ready To Move,2,9,,9,9,9,9,9
4784000,920,Kovilambakkam,Plot  Area,2 Bedroom,Ready To Move,2,9,,9,9,9,9,9
4784000,920,Kovilambakkam,Super built-up  Area,2 BHK,Ready To Move,2,9,,9,9,9,9,9
4518000,920,Kovilambakkam,Plot  Area,4 Bedroom,Ready To Move,2,9,,9,9,9,9,9
4518000,920,Kovilambakkam,Super built-up  Area,3 BHK,20-Dec,2,9,,9,9,9,9,9
4331000,869,Kovilambakkam,Super built-up  Area,2 BHK,Ready To Move,2,9,,9,9,9,9,9
4331000,869,Kovilambakkam,Plot  Area,3 Bedroom,Ready To Move,2,9,,9,9,9,9,9
4331000,833,Kovilambakkam,Super built-up  Area,3 BHK,Ready To Move,2,9,,9,9,9,9,9
4331000,833,Kovilambakkam,Plot  Area,4 Bedroom,Ready To Move,2,9,,9,9,9,9,9
5202000,833,Kovilambakkam,Built-up  Area,2 BHK,Ready To Move,2,9,,9,9,9,9,9
4797000,833,Kovilambakkam,Super built-up  Area,3 BHK,Ready To Move,2,9,,9,9,9,9,9
4797000,1269,Sithalapakkam,Carpet  Area,3 BHK,Ready To Move,3,9,,9,9,9,9,9
4797000,1170,Sithalapakkam,Carpet  Area,3 BHK,Ready To Move,3,9,,9,9,9,9,9
4797000,1170,Sithalapakkam,Super built-up  Area,3 BHK,Ready To Move,3,9,,9,9,9,9,9
4485000,1170,Sithalapakkam,Plot  Area,2 Bedroom,Ready To Move,3,9,,9,9,9,9,9
4485000,1170,Sithalapakkam,Super built-up  Area,2 BHK,Ready To Move,3,9,,9,9,9,9,9
4485000,1094,Sithalapakkam,Built-up  Area,2 BHK,Ready To Move,3,9,,9,9,9,9,9
4067000,1094,Sithalapakkam,Built-up  Area,2 BHK,Ready To Move,3,9,,9,9,9,9,9
3772000,1094,Sithalapakkam,Super built-up  Area,3 BHK,Ready To Move,3,9,,9,9,9,9,9
3561999,992,Sithalapakkam,Super built-up  Area,2 BHK,Ready To Move,2,9,,9,9,9,9,9
5319000,920,Sithalapakkam,Plot  Area,2 Bedroom,Ready To Move,2,9,,9,9,9,9,9
5319000,869,Sithalapakkam,Super built-up  Area,2 BHK,19-Dec,2,9,,9,9,9,9,9
5038000,1023,Kovilambakkam,Built-up  Area,2 BHK,Ready To Move,3,9,,9,9,9,9,9
5900000,1023,Kovilambakkam,Built-up  Area,2 BHK,Ready To Move,3,9,,9,9,9,9,9
4500000,969,Kovilambakkam,Super built-up  Area,4 BHK,Ready To Move,2,9,,9,9,9,9,9
5850000,1175,Sholinganallur,Super built-up  Area,2 BHK,Ready To Move,2,9,,9,9,9,9,9
8200000,909,Kundrathur,Super built-up  Area,4 BHK,Ready To Move,2,9,,9,9,9,9,9
4118000,1155,Sholinganallur,Super built-up  Area,3 BHK,Ready To Move,3,9,,9,9,9,9,9
3897999,1400,Porur,Super built-up  Area,2 BHK,Ready To Move,3,9,,9,9,9,9,9
2613000,936,Perungalathur,Built-up  Area,2 BHK,Ready To Move,2,9,,9,9,9,9,9
4237000,886,Perungalathur,Super built-up  Area,2 BHK,Ready To Move,2,9,,9,9,9,9,9
15500000,594,Perungalathur,Built-up  Area,2 BHK,Ready To Move,2,9,,9,9,9,9,9
15900000,963,Perungalathur,Built-up  Area,2 BHK,Ready To Move,2,9,,9,9,9,9,9
15600000,1548,Valasaravakkam,Super built-up  Area,2 BHK,Ready To Move,3,9,,9,9,9,9,9
15700000,1591,Valasaravakkam,Super built-up  Area,2 BHK,Ready To Move,3,9,,9,9,9,9,9
6000000,1563,Valasaravakkam,Super built-up  Area,2 BHK,Ready To Move,3,9,,9,9,9,9,9
8108000,1568,Valasaravakkam,Super built-up  Area,2 BHK,Ready To Move,3,9,,9,9,9,9,9
17600000,887,Velachery,Plot  Area,4 Bedroom,Ready To Move,2,9,,9,9,9,9,9
17600000,1243,Pallikaranai,Super built-up  Area,3 BHK,21-Jun,2,9,,9,9,9,9,9
12600000,2712,Pallikaranai,Super built-up  Area,2 BHK,Ready To Move,4,9,,9,9,9,9,9
12000000,2712,Pallikaranai,Built-up  Area,1 BHK,Ready To Move,4,9,,9,9,9,9,9
16500000,1944,Pallikaranai,Super built-up  Area,3 BHK,Ready To Move,3,9,,9,9,9,9,9
8200000,1922,Pallikaranai,Super built-up  Area,2 BHK,Ready To Move,3,9,,9,9,9,9,9
21400000,2691,Pallikaranai,Super built-up  Area,3 BHK,Ready To Move,4,9,,9,9,9,9,9
25400000,1255,Pallikaranai,Plot  Area,5 Bedroom,Ready To Move,2,9,,9,9,9,9,9
24400000,1341,Egmore,Super built-up  Area,3 BHK,Ready To Move,3,9,,9,9,9,9,9
5600000,1591,Egmore,Super built-up  Area,2 BHK,Ready To Move,3,9,,9,9,9,9,9
10000000,1526,Egmore,Plot  Area,4 Bedroom,18-May,3,9,,9,9,9,9,9
10000000,830,Pallikaranai,Built-up  Area,4 Bedroom,Ready To Move,2,9,,9,9,9,9,9
7800000,1385,Madipakkam,Super built-up  Area,2 BHK,18-May,3,9,,9,9,9,9,9
10000000,1450,Kilkattalai,Plot  Area,3 Bedroom,18-Feb,3,9,,9,9,9,9,9
6681999,956,Adambakkam,Built-up  Area,3 BHK,Ready To Move,2,9,,9,9,9,9,9
5350000,1385,Madipakkam,Super built-up  Area,3 BHK,18-Mar,3,9,,9,9,9,9,9
5000000,1285,Kovilambakkam,Plot  Area,5 Bedroom,Ready To Move,3,9,,9,9,9,9,9
5000000,1028,Kovilambakkam,Super built-up  Area,2 BHK,Ready To Move,2,9,,9,9,9,9,9
5100000,1250,Ottiyambakkam,Built-up  Area,4 Bedroom,Ready To Move,3,9,,9,9,9,9,9
5282000,823,Madipakkam,Super built-up  Area,2 BHK,Ready To Move,2,9,,9,9,9,9,9
13400000,841,Madipakkam,Super built-up  Area,2 BHK,Ready To Move,2,9,,9,9,9,9,9
14300000,915,Kilkattalai,Super built-up  Area,3 BHK,Ready To Move,2,9,,9,9,9,9,9
12900000,1536,Velachery,Plot  Area,6 Bedroom,Ready To Move,3,9,,9,9,9,9,9
