price,area1,location,area_type,size,availability,bath,balcony,society,ShoppingMall,Intercom,ATM,School,CarParking,Hospital,YearBuilt,YearRemodAdd,MoSold,YrSold,LotFrontage,1stFlrSF,2ndFlrSF,TotalBsmtSF,1stFlrSF,2ndFlrSF,GrLivArea,KitchenAbvGr,total_sqft
9355500,2073,Andheri West,Super built-up  Area,1 BHK,Ready To Move,3,9,Mitchel,9,9,9,9,9,9,9,9,9,9,9,9,9,,,,,,2673
4375000,650,Malad West,Super built-up  Area,3 BHK,Ready To Move,1,9,Veenker,9,9,9,9,9,9,9,9,9,9,9,9,9,,,,,,1250
6125000,1150,Mira Road East,Built-up  Area,2 BHK,Ready To Move,2,9,Edwards,9,9,9,9,9,9,9,9,9,9,9,9,9,,,,,,1750
4025000,550,Palidevad,Built-up  Area,2 Bedroom,Ready To Move,1,9,BrkSide,9,9,9,9,9,9,9,9,9,9,9,9,9,,,,,,1150
4025000,550,Panvel,Super built-up  Area,4 BHK,19-Dec,1,9,NoRidge,9,9,9,9,9,9,9,9,9,9,9,9,9,,,,,,1150
4270000,620,Dahisar,Super built-up  Area,2 BHK,Ready To Move,1,9,Edwards,9,9,9,9,9,9,9,9,9,9,9,9,9,,,,,,1220
5635000,1010,Dahisar,Plot  Area,5 Bedroom,Ready To Move,2,9,Gilbert,9,9,9,9,9,9,9,9,9,9,9,9,9,,,,,,1610
3815000,490,Dahisar West,Super built-up  Area,2 BHK,Ready To Move,1,9,NAmes,9,9,9,9,9,9,9,9,9,9,9,9,9,,,,,,1090
3605000,430,Chembur,Built-up  Area,3 BHK,15-Jun,1,9,Gilbert,9,9,9,9,9,9,9,9,9,9,9,9,9,,,,,,1030
4284000,624,Chembur,Super built-up  Area,3 BHK,Ready To Move,2,9,NAmes,9,9,9,9,9,9,9,9,9,9,9,9,9,,,,,,1224
5449500,957,Chembur,Super built-up  Area,3 BHK,Ready To Move,3,9,ClearCr,9,9,9,9,9,9,9,9,9,9,9,9,9,,,,,,1557
6650000,1300,Andheri East,Super built-up  Area,3 BHK,Ready To Move,3,9,BrkSide,9,9,9,9,9,9,9,9,9,9,9,9,9,,,,,,1900
9117500,2005,Wadala,Super built-up  Area,3 BHK,19-Mar,4,9,NAmes,9,9,9,9,9,9,9,9,9,9,9,9,9,,,,,,2605
7892500,1655,Wadala,Super built-up  Area,2 BHK,Ready To Move,3,9,Somerst,9,9,9,9,9,9,9,9,9,9,9,9,9,,,,,,2255
7175000,1450,Andheri West,Super built-up  Area,2 BHK,18-Aug,2,9,OldTown,9,9,9,9,9,9,9,9,9,9,9,9,9,,,,,,2050
4637500,725,Malad West,Built-up  Area,2 BHK,Ready To Move,1,9,Timber,9,9,9,9,9,9,9,9,9,9,9,9,9,,,,,,1325
7255500,1473,Kandivali East,Plot  Area,3 Bedroom,Ready To Move,3,9,Crawfor,9,9,9,9,9,9,9,9,9,9,9,9,9,,,,,,2073
3699500,457,Malad West,Super built-up  Area,4 BHK,Ready To Move,1,9,NAmes,9,9,9,9,9,9,9,9,9,9,9,9,9,,,,,,1057
3780000,480,Malad West,Built-up  Area,4 BHK,Ready To Move,1,9,ClearCr,9,9,9,9,9,9,9,9,9,9,9,9,9,,,,,,1080
3780000,480,Malad West,Super built-up  Area,3 BHK,Ready To Move,1,9,NWAmes,9,9,9,9,9,9,9,9,9,9,9,9,9,,,,,,1080
4196500,599,Malad West,Built-up  Area,3 BHK,Ready To Move,2,9,Sawyer,9,9,9,9,9,9,9,9,9,9,9,9,9,,,,,,1199
4441500,669,Malad West,Super built-up  Area,2 BHK,21-Mar,2,9,Edwards,9,9,9,9,9,9,9,9,9,9,9,9,9,,,,,,1269
6825000,1350,Chembur,Plot  Area,7 Bedroom,Ready To Move,3,9,Crawfor,9,9,9,9,9,9,9,9,9,9,9,9,9,,,,,,1950
5736500,1039,Chembur,Super built-up  Area,3 BHK,Ready To Move,2,9,NAmes,9,9,9,9,9,9,9,9,9,9,9,9,9,,,,,,1639
5810000,1060,Mira Road East,Plot  Area,4 Bedroom,Ready To Move,2,9,NWAmes,9,9,9,9,9,9,9,9,9,9,9,9,9,,,,,,1660
4620000,720,Mira Road East,Super built-up  Area,3 BHK,Ready To Move,1,9,NWAmes,9,9,9,9,9,9,9,9,9,9,9,9,9,,,,,,1320
5530000,980,Mira Road East,Super built-up  Area,4 BHK,Ready To Move,2,9,CollgCr,9,9,9,9,9,9,9,9,9,9,9,9,9,,,,,,1580
6384000,1224,Goregaon West,Built-up  Area,4 BHK,Ready To Move,3,9,IDOTRR,9,9,9,9,9,9,9,9,9,9,9,9,9,,,,,,1824
8606500,1859,Goregaon West,Carpet  Area,2 BHK,Ready To Move,4,9,CollgCr,9,9,9,9,9,9,9,9,9,9,9,9,9,,,,,,2459
4028500,551,Malad East,Super built-up  Area,2 BHK,Ready To Move,2,9,Timber,9,9,9,9,9,9,9,9,9,9,9,9,9,,,,,,1151
5355000,930,Mira Road East,Super built-up  Area,3 BHK,Ready To Move,2,9,CollgCr,9,9,9,9,9,9,9,9,9,9,9,9,9,,,,,,1530
5477500,965,Mira Road East,Built-up  Area,1 BHK,Ready To Move,2,9,Mitchel,9,9,9,9,9,9,9,9,9,9,9,9,9,,,,,,1565
4889500,797,Malad East,Super built-up  Area,3 BHK,Ready To Move,3,9,SWISU,9,9,9,9,9,9,9,9,9,9,9,9,9,,,,,,1397
5425000,950,Mira Road East,Plot  Area,3 Bedroom,Ready To Move,2,9,BrkSide,9,9,9,9,9,9,9,9,9,9,9,9,9,,,,,,1550
5775000,1050,Mira Road East,Super built-up  Area,1 BHK,Ready To Move,2,9,NWAmes,9,9,9,9,9,9,9,9,9,9,9,9,9,,,,,,1650
5460000,960,Mira Road East,Plot  Area,2 Bedroom,Ready To Move,2,9,ClearCr,9,9,9,9,9,9,9,9,9,9,9,9,9,,,,,,1560
5460000,960,Mira Road East,Super built-up  Area,3 BHK,Ready To Move,2,9,StoneBr,9,9,9,9,9,9,9,9,9,9,9,9,9,,,,,,1560
5950000,1100,Mira Road East,Super built-up  Area,2 BHK,Ready To Move,2,9,NridgHt,9,9,9,9,9,9,9,9,9,9,9,9,9,,,,,,1700
5775000,1050,Mira Road East,Super built-up  Area,3 BHK,Ready To Move,2,9,NAmes,9,9,9,9,9,9,9,9,9,9,9,9,9,,,,,,1650
7455000,1530,Bhiwandi,Super built-up  Area,2 BHK,Ready To Move,3,9,BrDale,9,9,9,9,9,9,9,9,9,9,9,9,9,,,,,,2130
7315000,1490,Bhiwandi,Super built-up  Area,2 BHK,Ready To Move,3,9,OldTown,9,9,9,9,9,9,9,9,9,9,9,9,9,,,,,,2090
6632500,1295,Bhiwandi,Super built-up  Area,3 BHK,Ready To Move,2,9,NWAmes,9,9,9,9,9,9,9,9,9,9,9,9,9,,,,,,1895
5659500,1017,Bhiwandi,Built-up  Area,2 BHK,Ready To Move,2,9,Edwards,9,9,9,9,9,9,9,9,9,9,9,9,9,,,,,,1617
4270000,620,Kanjurmarg,Built-up  Area,6 Bedroom,Ready To Move,1,9,NAmes,9,9,9,9,9,9,9,9,9,9,9,9,9,,,,,,1220
4375000,650,Kanjurmarg,Built-up  Area,3 BHK,Ready To Move,1,9,NAmes,9,9,9,9,9,9,9,9,9,9,9,9,9,,,,,,1250
4375000,650,Kanjurmarg,Super built-up  Area,3 BHK,18-Dec,1,9,Edwards,9,9,9,9,9,9,9,9,9,9,9,9,9,,,,,,1250
4655000,730,Mira Road East,Super built-up  Area,1 BHK,Ready To Move,1,9,Edwards,9,9,9,9,9,9,9,9,9,9,9,9,9,,,,,,1330
6422500,1235,Mira Road East,Built-up  Area,3 BHK,Ready To Move,3,9,NAmes,9,9,9,9,9,9,9,9,9,9,9,9,9,,,,,,1835
6300000,1200,Mira Road East,Super built-up  Area,2 BHK,21-Aug,2,9,Gilbert,9,9,9,9,9,9,9,9,9,9,9,9,9,,,,,,1800
4525500,693,Mira Road East,Super built-up  Area,2 BHK,Ready To Move,1,9,Crawfor,9,9,9,9,9,9,9,9,9,9,9,9,9,,,,,,1293
4459000,674,Mira Road East,Super built-up  Area,3 BHK,Ready To Move,1,9,NoRidge,9,9,9,9,9,9,9,9,9,9,9,9,9,,,,,,1274
6475000,1250,Goregaon West,Super built-up  Area,3 BHK,Ready To Move,2,9,Somerst,9,9,9,9,9,9,9,9,9,9,9,9,9,,,,,,1850
5582500,995,Mira Road East,Super built-up  Area,3 BHK,Ready To Move,2,9,Edwards,9,9,9,9,9,9,9,9,9,9,9,9,9,,,,,,1595
4427500,665,Mira Road East,Super built-up  Area,2 BHK,Ready To Move,1,9,NridgHt,9,9,9,9,9,9,9,9,9,9,9,9,9,,,,,,1265
6650000,1300,Goregaon East,Plot  Area,3 Bedroom,18-Mar,2,9,NridgHt,9,9,9,9,9,9,9,9,9,9,9,9,9,,,,,,1900
5950000,1100,Malad West,Built-up  Area,2 BHK,18-Dec,2,9,CollgCr,9,9,9,9,9,9,9,9,9,9,9,9,9,,,,,,1700
5533500,981,Mira Road East,Built-up  Area,3 BHK,Ready To Move,2,9,OldTown,9,9,9,9,9,9,9,9,9,9,9,9,9,,,,,,1581
6951000,1386,Mira Road East,Built-up  Area,2 BHK,Ready To Move,3,9,SawyerW,9,9,9,9,9,9,9,9,9,9,9,9,9,,,,,,1986
4525500,693,Mira Road East,Super built-up  Area,3 BHK,Ready To Move,1,9,Crawfor,9,9,9,9,9,9,9,9,9,9,9,9,9,,,,,,1293
5533500,981,Mira Road East,Plot  Area,6 Bedroom,Ready To Move,1,9,CollgCr,9,9,9,9,9,9,9,9,9,9,9,9,9,,,,,,1581
4725000,750,Powai,Super built-up  Area,3 BHK,Ready To Move,1,9,NoRidge,9,9,9,9,9,9,9,9,9,9,9,9,9,,,,,,1350
6247500,1185,Mira Road East,Plot  Area,2 Bedroom,Ready To Move,3,9,NoRidge,9,9,9,9,9,9,9,9,9,9,9,9,9,,,,,,1785
5670000,1020,Mira Road East,Super built-up  Area,2 BHK,18-Oct,2,9,Edwards,9,9,9,9,9,9,9,9,9,9,9,9,9,,,,,,1620
4515000,690,Mira Road East,Super built-up  Area,2 BHK,Ready To Move,1,9,NAmes,9,9,9,9,9,9,9,9,9,9,9,9,9,,,,,,1290
4515000,690,Mira Road East,Built-up  Area,2 BHK,Ready To Move,1,9,CollgCr,9,9,9,9,9,9,9,9,9,9,9,9,9,,,,,,1290
3150000,300,Vikroli East,Super built-up  Area,2 BHK,18-Dec,1,9,Somerst,9,9,9,9,9,9,9,9,9,9,9,9,9,,,,,,900
6650000,1300,Panvel,Super built-up  Area,2 BHK,Ready To Move,2,9,CollgCr,9,9,9,9,9,9,9,9,9,9,9,9,9,,,,,,1900
6230000,1180,Ville Parle East,Built-up  Area,1 BHK,21-Dec,3,9,Edwards,9,9,9,9,9,9,9,9,9,9,9,9,9,,,,,,1780
6230000,1180,Ville Parle East,Plot  Area,3 Bedroom,18-Aug,3,9,NAmes,9,9,9,9,9,9,9,9,9,9,9,9,9,,,,,,1780
4788000,768,Kandivali West,Super built-up  Area,2 BHK,Ready To Move,2,9,BrkSide,9,9,9,9,9,9,9,9,9,9,9,9,9,,,,,,1368
3290000,340,Kandivali West,Built-up  Area,2 BHK,Ready To Move,1,9,NoRidge,9,9,9,9,9,9,9,9,9,9,9,9,9,,,,,,940
3290000,340,Kandivali West,Super built-up  Area,3 BHK,Ready To Move,1,9,BrkSide,9,9,9,9,9,9,9,9,9,9,9,9,9,,,,,,940
3342500,355,Kandivali West,Super built-up  Area,3 BHK,Ready To Move,1,9,Somerst,9,9,9,9,9,9,9,9,9,9,9,9,9,,,,,,955
3325000,350,Kandivali West,Super built-up  Area,2 BHK,20-Dec,1,9,IDOTRR,9,9,9,9,9,9,9,9,9,9,9,9,9,,,,,,950
3325000,350,Kandivali West,Super built-up  Area,3 BHK,Ready To Move,1,9,Edwards,9,9,9,9,9,9,9,9,9,9,9,9,9,,,,,,950
3430000,380,Kandivali West,Plot  Area,3 Bedroom,Ready To Move,1,9,Mitchel,9,9,9,9,9,9,9,9,9,9,9,9,9,,,,,,980
3325000,350,Kandivali West,Super built-up  Area,3 BHK,19-Dec,1,9,OldTown,9,9,9,9,9,9,9,9,9,9,9,9,9,,,,,,950
3535000,410,Kandivali West,Plot  Area,3 Bedroom,Ready To Move,1,9,Gilbert,9,9,9,9,9,9,9,9,9,9,9,9,9,,,,,,1010
3290000,340,Kandivali West,Built-up  Area,2 BHK,Ready To Move,1,9,Somerst,9,9,9,9,9,9,9,9,9,9,9,9,9,,,,,,940
3325000,350,Kandivali West,Super built-up  Area,2 BHK,18-Dec,1,9,CollgCr,9,9,9,9,9,9,9,9,9,9,9,9,9,,,,,,950
3325000,350,Kandivali West,Built-up  Area,5 Bedroom,Ready To Move,1,9,Edwards,9,9,9,9,9,9,9,9,9,9,9,9,9,,,,,,950
3290000,340,Kandivali West,Super built-up  Area,3 BHK,Ready To Move,1,9,IDOTRR,9,9,9,9,9,9,9,9,9,9,9,9,9,,,,,,940
3290000,340,Kandivali West,Built-up  Area,2 BHK,17-Dec,1,9,BrDale,9,9,9,9,9,9,9,9,9,9,9,9,9,,,,,,940
3325000,350,Kandivali West,Plot  Area,4 Bedroom,Ready To Move,1,9,NWAmes,9,9,9,9,9,9,9,9,9,9,9,9,9,,,,,,950
3325000,350,Dombivali,Plot  Area,6 Bedroom,Ready To Move,1,9,NWAmes,9,9,9,9,9,9,9,9,9,9,9,9,9,,,,,,950
3325000,350,Kandivali West,Super built-up  Area,3 BHK,19-Jan,1,9,OldTown,9,9,9,9,9,9,9,9,9,9,9,9,9,,,,,,950
3272500,335,Kandivali West,Super built-up  Area,3 BHK,Ready To Move,1,9,CollgCr,9,9,9,9,9,9,9,9,9,9,9,9,9,,,,,,935
3272500,335,Kandivali West,Plot  Area,2 Bedroom,Ready To Move,1,9,CollgCr,9,9,9,9,9,9,9,9,9,9,9,9,9,,,,,,935
3290000,340,Malad West,Super built-up  Area,2 BHK,19-Dec,1,9,NAmes,9,9,9,9,9,9,9,9,9,9,9,9,9,,,,,,940
3290000,340,Kandivali West,Super built-up  Area,3 BHK,Ready To Move,1,9,SawyerW,9,9,9,9,9,9,9,9,9,9,9,9,9,,,,,,940
5015500,833,Bandra West,Super built-up  Area,2 BHK,18-Jan,2,9,CollgCr,9,9,9,9,9,9,9,9,9,9,9,9,9,,,,,,1433
7031500,1409,Bandra West,Super built-up  Area,3 BHK,Ready To Move,3,9,Crawfor,9,9,9,9,9,9,9,9,9,9,9,9,9,,,,,,2009
6107500,1145,Bhandup West,Super built-up  Area,2 BHK,Ready To Move,3,9,CollgCr,9,9,9,9,9,9,9,9,9,9,9,9,9,,,,,,1745
8452500,1815,Bhandup West,Super built-up  Area,3 BHK,Ready To Move,4,9,OldTown,9,9,9,9,9,9,9,9,9,9,9,9,9,,,,,,2415
5355000,930,Andheri West,Super built-up  Area,3 BHK,Ready To Move,2,9,NWAmes,9,9,9,9,9,9,9,9,9,9,9,9,9,,,,,,1530
6114500,1147,Andheri West,Plot  Area,5 Bedroom,Ready To Move,3,9,Timber,9,9,9,9,9,9,9,9,9,9,9,9,9,,,,,,1747
7980000,1680,Andheri West,Super built-up  Area,2 BHK,Ready To Move,4,9,SawyerW,9,9,9,9,9,9,9,9,9,9,9,9,9,,,,,,2280
7350000,1500,Andheri West,Super built-up  Area,3 BHK,20-Jun,3,9,OldTown,9,9,9,9,9,9,9,9,9,9,9,9,9,,,,,,2100
10500000,2400,Andheri West,Super built-up  Area,2 BHK,19-Jun,4,9,NAmes,9,9,9,9,9,9,9,9,9,9,9,9,9,,,,,,3000
4952500,815,Mahim,Built-up  Area,3 BHK,Ready To Move,2,9,NAmes,9,9,9,9,9,9,9,9,9,9,9,9,9,,,,,,1415
5936000,1096,Mahim,Built-up  Area,4 BHK,Ready To Move,3,9,BrkSide,9,9,9,9,9,9,9,9,9,9,9,9,9,,,,,,1696
4434500,667,Andheri West,Built-up  Area,4 BHK,Ready To Move,2,9,NoRidge,9,9,9,9,9,9,9,9,9,9,9,9,9,,,,,,1267
3776500,479,Kandivali East,Super built-up  Area,3 BHK,Ready To Move,1,9,CollgCr,9,9,9,9,9,9,9,9,9,9,9,9,9,,,,,,1079
5057500,845,Kandivali East,Super built-up  Area,3 BHK,Ready To Move,2,9,NWAmes,9,9,9,9,9,9,9,9,9,9,9,9,9,,,,,,1445
6307000,1202,Kandivali East,Super built-up  Area,3 BHK,Ready To Move,3,9,NAmes,9,9,9,9,9,9,9,9,9,9,9,9,9,,,,,,1802
8270500,1763,Kandivali East,Plot  Area,9 Bedroom,Ready To Move,4,9,NAmes,9,9,9,9,9,9,9,9,9,9,9,9,9,,,,,,2363
4427500,665,Panvel,Super built-up  Area,2 BHK,Ready To Move,1,9,Somerst,9,9,9,9,9,9,9,9,9,9,9,9,9,,,,,,1265
4900000,800,Mira Road East,Built-up  Area,2 BHK,Ready To Move,2,9,NridgHt,9,9,9,9,9,9,9,9,9,9,9,9,9,,,,,,1400
9975000,2250,Andheri West,Plot  Area,2 Bedroom,Ready To Move,3,9,SWISU,9,9,9,9,9,9,9,9,9,9,9,9,9,,,,,,2850
6825000,1350,Andheri West,Super built-up  Area,2 BHK,Ready To Move,2,9,StoneBr,9,9,9,9,9,9,9,9,9,9,9,9,9,,,,,,1950
6475000,1250,Andheri West,Super built-up  Area,3 BHK,Ready To Move,2,9,NAmes,9,9,9,9,9,9,9,9,9,9,9,9,9,,,,,,1850
4389000,654,Panvel,Built-up  Area,2 BHK,Ready To Move,2,9,Gilbert,9,9,9,9,9,9,9,9,9,9,9,9,9,,,,,,1254
4501000,686,Panvel,Plot  Area,5 Bedroom,Ready To Move,2,9,Somerst,9,9,9,9,9,9,9,9,9,9,9,9,9,,,,,,1286
4662000,732,Panvel,Super built-up  Area,4 BHK,Ready To Move,2,9,Somerst,9,9,9,9,9,9,9,9,9,9,9,9,9,,,,,,1332
4767000,762,Panvel,Super built-up  Area,2 BHK,Ready To Move,2,9,CollgCr,9,9,9,9,9,9,9,9,9,9,9,9,9,,,,,,1362
4228000,608,Panvel,Super built-up  Area,2 BHK,Ready To Move,2,9,MeadowV,9,9,9,9,9,9,9,9,9,9,9,9,9,,,,,,1208
5029500,837,Panvel,Super built-up  Area,3 BHK,18-May,2,9,CollgCr,9,9,9,9,9,9,9,9,9,9,9,9,9,,,,,,1437
4487000,682,Panvel,Built-up  Area,3 BHK,Ready To Move,2,9,CollgCr,9,9,9,9,9,9,9,9,9,9,9,9,9,,,,,,1282
5358500,931,Panvel,Built-up  Area,2 BHK,18-May,3,9,OldTown,9,9,9,9,9,9,9,9,9,9,9,9,9,,,,,,1531
4956000,816,Panvel,Plot  Area,3 Bedroom,Ready To Move,3,9,NAmes,9,9,9,9,9,9,9,9,9,9,9,9,9,,,,,,1416
4375000,650,Khalapur,Super built-up  Area,1 BHK,18-Aug,1,9,CollgCr,9,9,9,9,9,9,9,9,9,9,9,9,9,,,,,,1250
5187000,882,Khalapur,Super built-up  Area,3 BHK,Ready To Move,1,9,NoRidge,9,9,9,9,9,9,9,9,9,9,9,9,9,,,,,,1482
4725000,750,Dombivli (West),Super built-up  Area,2 BHK,Ready To Move,2,9,Somerst,9,9,9,9,9,9,9,9,9,9,9,9,9,,,,,,1350
6650000,1300,Panvel,Super built-up  Area,2 BHK,Ready To Move,2,9,Timber,9,9,9,9,9,9,9,9,9,9,9,9,9,,,,,,1900
6300000,1200,Panvel,Super built-up  Area,3 BHK,19-Aug,2,9,SWISU,9,9,9,9,9,9,9,9,9,9,9,9,9,,,,,,1800
5250000,900,Panvel,Super built-up  Area,3 BHK,Ready To Move,2,9,Edwards,9,9,9,9,9,9,9,9,9,9,9,9,9,,,,,,1500
9170000,2020,Panvel,Plot  Area,4 Bedroom,Ready To Move,3,9,BrDale,9,9,9,9,9,9,9,9,9,9,9,9,9,,,,,,2620
4900000,800,Panvel,Super built-up  Area,3 BHK,18-Aug,2,9,Timber,9,9,9,9,9,9,9,9,9,9,9,9,9,,,,,,1400
5285000,910,Panvel,Super built-up  Area,4 BHK,Ready To Move,2,9,Edwards,9,9,9,9,9,9,9,9,9,9,9,9,9,,,,,,1510
5425000,950,Panvel,Built-up  Area,3 BHK,18-Jan,2,9,NAmes,9,9,9,9,9,9,9,9,9,9,9,9,9,,,,,,1550
5355000,930,Panvel,Super built-up  Area,2 BHK,Ready To Move,2,9,OldTown,9,9,9,9,9,9,9,9,9,9,9,9,9,,,,,,1530
8015000,1690,Panvel,Plot  Area,9 Bedroom,Ready To Move,3,9,Sawyer,9,9,9,9,9,9,9,9,9,9,9,9,9,,,,,,2290
5250000,900,Panvel,Super built-up  Area,2 BHK,Ready To Move,2,9,Edwards,9,9,9,9,9,9,9,9,9,9,9,9,9,,,,,,1500
11550000,2700,Panvel,Plot  Area,7 Bedroom,Ready To Move,4,9,IDOTRR,9,9,9,9,9,9,9,9,9,9,9,9,9,,,,,,3300
11550000,2700,Panvel,Super built-up  Area,2 BHK,20-May,4,9,NWAmes,9,9,9,9,9,9,9,9,9,9,9,9,9,,,,,,3300
7000000,1400,Panvel,Super built-up  Area,2 BHK,Ready To Move,2,9,OldTown,9,9,9,9,9,9,9,9,9,9,9,9,9,,,,,,2000
8400000,1800,Panvel,Super built-up  Area,3 BHK,18-Apr,3,9,Gilbert,9,9,9,9,9,9,9,9,9,9,9,9,9,,,,,,2400
8400000,1800,Panvel,Built-up  Area,3 BHK,Ready To Move,3,9,BrkSide,9,9,9,9,9,9,9,9,9,9,9,9,9,,,,,,2400
4200000,600,Panvel,Super built-up  Area,2 BHK,Ready To Move,1,9,CollgCr,9,9,9,9,9,9,9,9,9,9,9,9,9,,,,,,1200
4550000,700,Panvel,Built-up  Area,3 BHK,Ready To Move,1,9,NAmes,9,9,9,9,9,9,9,9,9,9,9,9,9,,,,,,1300
7000000,1400,Panvel,Built-up  Area,2 BHK,Ready To Move,2,9,NAmes,9,9,9,9,9,9,9,9,9,9,9,9,9,,,,,,2000
4375000,650,Borivali West,Super built-up  Area,3 BHK,Ready To Move,1,9,OldTown,9,9,9,9,9,9,9,9,9,9,9,9,9,,,,,,1250
4480000,680,Dahisar West,Super built-up  Area,3 BHK,Ready To Move,2,9,Blmngtn,9,9,9,9,9,9,9,9,9,9,9,9,9,,,,,,1280
4025000,550,Dahisar West,Plot  Area,11 Bedroom,Ready To Move,1,9,Timber,9,9,9,9,9,9,9,9,9,9,9,9,9,,,,,,1150
4830000,780,Dahisar East,Built-up  Area,2 BHK,Ready To Move,2,9,Timber,9,9,9,9,9,9,9,9,9,9,9,9,9,,,,,,1380
7700000,1600,Borivali West,Plot  Area,3 Bedroom,18-May,3,9,BrkSide,9,9,9,9,9,9,9,9,9,9,9,9,9,,,,,,2200
4287500,625,Dahisar West,Super built-up  Area,2 BHK,Ready To Move,1,9,NAmes,9,9,9,9,9,9,9,9,9,9,9,9,9,,,,,,1225
5425000,950,Borivali West,Super built-up  Area,6 BHK,Ready To Move,3,9,SWISU,9,9,9,9,9,9,9,9,9,9,9,9,9,,,,,,1550
5565000,990,Dahisar West,Super built-up  Area,2 BHK,Ready To Move,2,9,BrkSide,9,9,9,9,9,9,9,9,9,9,9,9,9,,,,,,1590
4025000,550,Dahisar West,Super built-up  Area,3 BHK,20-Jun,1,9,Gilbert,9,9,9,9,9,9,9,9,9,9,9,9,9,,,,,,1150
4550000,700,Borivali East,Super built-up  Area,2 BHK,Ready To Move,2,9,CollgCr,9,9,9,9,9,9,9,9,9,9,9,9,9,,,,,,1300
4952500,815,Dahisar East,Super built-up  Area,4 BHK,18-Dec,2,9,Somerst,9,9,9,9,9,9,9,9,9,9,9,9,9,,,,,,1415
4095000,570,Borivali West,Super built-up  Area,4 Bedroom,Ready To Move,1,9,OldTown,9,9,9,9,9,9,9,9,9,9,9,9,9,,,,,,1170
6160000,1160,Borivali West,Super built-up  Area,3 BHK,18-May,3,9,Crawfor,9,9,9,9,9,9,9,9,9,9,9,9,9,,,,,,1760
3797500,485,Dahisar East,Built-up  Area,3 BHK,18-Jul,1,9,CollgCr,9,9,9,9,9,9,9,9,9,9,9,9,9,,,,,,1085
4900000,800,Dahisar West,Super built-up  Area,2 BHK,21-Dec,2,9,Mitchel,9,9,9,9,9,9,9,9,9,9,9,9,9,,,,,,1400
4788000,768,Malad East,Built-up  Area,3 BHK,Ready To Move,2,9,OldTown,9,9,9,9,9,9,9,9,9,9,9,9,9,,,,,,1368
5792500,1055,Malad East,Plot  Area,4 Bedroom,Ready To Move,3,9,NWAmes,9,9,9,9,9,9,9,9,9,9,9,9,9,,,,,,1655
5792500,1055,Malad East,Super built-up  Area,3 BHK,19-Dec,3,9,CollgCr,9,9,9,9,9,9,9,9,9,9,9,9,9,,,,,,1655
7231000,1466,Malad East,Super built-up  Area,2 BHK,18-Nov,4,9,NAmes,9,9,9,9,9,9,9,9,9,9,9,9,9,,,,,,2066
8771000,1906,Malad East,Plot  Area,4 Bedroom,Ready To Move,4,9,NAmes,9,9,9,9,9,9,9,9,9,9,9,9,9,,,,,,2506
12950000,3100,Andheri West,Super built-up  Area,3 BHK,Ready To Move,5,9,SawyerW,9,9,9,9,9,9,9,9,9,9,9,9,9,,,,,,3700
4581500,709,Goregaon East,Super built-up  Area,2 BHK,Ready To Move,2,9,BrkSide,9,9,9,9,9,9,9,9,9,9,9,9,9,,,,,,1309
4581500,709,Goregaon East,Super built-up  Area,2 BHK,Ready To Move,2,9,Blmngtn,9,9,9,9,9,9,9,9,9,9,9,9,9,,,,,,1309
5530000,980,Goregaon East,Super built-up  Area,3 BHK,Ready To Move,3,9,OldTown,9,9,9,9,9,9,9,9,9,9,9,9,9,,,,,,1580
7063000,1418,Goregaon East,Super built-up  Area,3 BHK,18-Aug,4,9,NoRidge,9,9,9,9,9,9,9,9,9,9,9,9,9,,,,,,2018
5775000,1050,Andheri East,Super built-up  Area,2 BHK,Ready To Move,2,9,NAmes,9,9,9,9,9,9,9,9,9,9,9,9,9,,,,,,1650
4294500,627,Goregaon West,Super built-up  Area,3 BHK,Ready To Move,2,9,Crawfor,9,9,9,9,9,9,9,9,9,9,9,9,9,,,,,,1227
5229000,894,Goregaon West,Super built-up  Area,3 BHK,Ready To Move,3,9,NWAmes,9,9,9,9,9,9,9,9,9,9,9,9,9,,,,,,1494
3780000,480,Dahisar,Plot  Area,3 Bedroom,Ready To Move,1,9,NPkVill,9,9,9,9,9,9,9,9,9,9,9,9,9,,,,,,1080
11900000,2800,Borivali East,Super built-up  Area,3 BHK,Ready To Move,4,9,CollgCr,9,9,9,9,9,9,9,9,9,9,9,9,9,,,,,,3400
3570000,420,Borivali West,Super built-up  Area,3 BHK,Ready To Move,1,9,Edwards,9,9,9,9,9,9,9,9,9,9,9,9,9,,,,,,1020
7000000,1400,Malad West,Plot  Area,4 Bedroom,Ready To Move,2,9,NAmes,9,9,9,9,9,9,9,9,9,9,9,9,9,,,,,,2000
5442500,955,Wadala East,Super built-up  Area,2 BHK,Ready To Move,2,9,NAmes,9,9,9,9,9,9,9,9,9,9,9,9,9,,,,,,1555
10937500,2525,Andheri West,Built-up  Area,3 BHK,20-Dec,4,9,NoRidge,9,9,9,9,9,9,9,9,9,9,9,9,9,,,,,,3125
6825000,1350,Ville Parle West,Super built-up  Area,3 BHK,Ready To Move,3,9,NAmes,9,9,9,9,9,9,9,9,9,9,9,9,9,,,,,,1950
7140000,1440,Panvel,Plot  Area,4 Bedroom,Ready To Move,3,9,OldTown,9,9,9,9,9,9,9,9,9,9,9,9,9,,,,,,2040
7140000,1440,Panvel,Super built-up  Area,3 BHK,18-May,3,9,NWAmes,9,9,9,9,9,9,9,9,9,9,9,9,9,,,,,,2040
